293.15
10191
283.15
310.15
50000
90000
1
1.815
0.24294
6.5
0.8
0.1
0.041843
0.64327
0.95
31.821
0
0.002
7793.2
2067.5
10503
1.0865e-09
0.0001
7168.2
0.76381
1.815
